Customer_ID,Days_Since_Last_Purchase,Total_Orders,Total_Spent,R_Score,F_score,M_score,Final_RFM_Score,Segment
12956,10,4,2329.7893916400217,5,2,3,10,Loyal Customers
12957,23,3,1439.1075455856544,4,1,2,7,Potential Loyalists
12958,72,3,1426.430885217952,3,1,2,6,At Risk
12959,36,4,2294.4262313228787,4,2,3,9,Potential Loyalists
12960,72,4,1184.060250384275,3,2,1,6,At Risk
12961,64,4,1787.4886937426138,3,2,2,7,Potential Loyalists
12962,16,3,1289.3747833234895,5,1,1,7,Potential Loyalists
12963,9,8,3418.9506512659405,5,5,4,14,Champions
12964,22,5,2620.355213521213,4,3,3,10,Loyal Customers
12965,14,8,2492.484161208341,5,5,3,13,Champions
12966,293,2,1129.1178962641477,1,1,1,3,Lost
12967,89,5,1326.537731125995,2,3,1,6,At Risk
12968,23,5,2901.589329574599,4,3,4,11,Loyal Customers
12969,53,3,1531.120563110073,3,1,2,6,At Risk
12970,18,1,990.1667406130896,5,1,1,7,Potential Loyalists
12971,60,5,2375.8635884215287,3,3,3,9,Potential Loyalists
12972,66,7,4370.837115384975,3,4,5,12,Loyal Customers
12973,77,5,2119.634004143639,2,3,3,8,Potential Loyalists
12974,222,3,1363.0998725464517,1,1,1,3,Lost
12975,8,5,3035.720687430903,5,3,4,12,Loyal Customers
12976,125,5,2849.7173626997364,2,3,4,9,Potential Loyalists
12977,33,6,2736.0621320356545,4,4,3,11,Loyal Customers
12978,61,6,2604.756619533301,3,4,3,10,Loyal Customers
12979,56,7,3065.878894021213,3,4,4,11,Loyal Customers
12980,98,6,3396.818321869062,2,4,4,10,Loyal Customers
12981,69,2,338.0615801590348,3,1,1,5,At Risk
12982,144,4,1872.8270280960423,1,2,2,5,At Risk
12983,162,1,889.8106132944333,1,1,1,3,Lost
12984,37,8,3628.0580447368734,4,5,5,14,Champions
12985,13,4,1589.0257411324392,5,2,2,9,Potential Loyalists
12986,9,9,5307.720462219366,5,5,5,15,Champions
12987,57,5,2116.2583448880378,3,3,3,9,Potential Loyalists
12988,6,4,1156.1231878502635,5,2,1,8,Potential Loyalists
12989,40,5,2502.8853315764195,4,3,3,10,Loyal Customers
12990,96,8,4073.321299988159,2,5,5,12,Loyal Customers
12991,33,7,3551.3791099490163,4,4,5,13,Champions
12992,19,4,1645.0059931715984,5,2,2,9,Potential Loyalists
12994,40,6,4373.037265468448,4,4,5,13,Champions
12995,80,6,3578.1535224913378,2,4,5,11,Loyal Customers
12996,35,8,2750.92603901003,4,5,4,13,Champions
12997,104,3,1019.9228046368776,2,1,1,4,At Risk
12998,91,4,2997.748358139755,2,2,4,8,Potential Loyalists
12999,272,2,1092.9343554205034,1,1,1,3,Lost
13000,203,3,1405.234008884874,1,1,1,3,Lost
13001,27,1,52.63756500326504,4,1,1,6,At Risk
13002,153,2,1133.472873431769,1,1,1,3,Lost
13003,220,1,436.9997271444868,1,1,1,3,Lost
13004,412,2,1398.0413252319645,1,1,1,3,Lost
13005,9,3,1462.381532118442,5,1,2,8,Potential Loyalists
13006,9,8,5065.726294845841,5,5,5,15,Champions
13007,139,9,4074.1241548340536,1,5,5,11,Loyal Customers
13008,259,6,4143.94980426211,1,4,5,10,Loyal Customers
13009,59,4,1566.7518396795,3,2,2,7,Potential Loyalists
13010,6,4,2512.7675345637635,5,2,3,10,Loyal Customers
13011,32,3,1457.7966710940943,4,1,2,7,Potential Loyalists
13012,84,3,1313.8719729514569,2,1,1,4,At Risk
13013,2,8,4763.112170133329,5,5,5,15,Champions
13014,60,5,3566.5431870647853,3,3,5,11,Loyal Customers
13015,75,4,1594.5839008976195,3,2,2,7,Potential Loyalists
13016,36,7,4537.417202092893,4,4,5,13,Champions
13017,32,5,1685.2936587269255,4,3,2,9,Potential Loyalists
13018,75,5,2251.6240850575546,3,3,3,9,Potential Loyalists
13019,115,4,1692.8158792235577,2,2,2,6,At Risk
13020,20,6,3515.2924530806145,4,4,4,12,Loyal Customers
13021,23,5,3175.732779752302,4,3,4,11,Loyal Customers
13022,41,3,1266.0918045880585,4,1,1,6,At Risk
13023,12,8,3710.67402012812,5,5,5,15,Champions
13024,4,6,2817.567884674377,5,4,4,13,Champions
13025,67,4,2341.000309637372,3,2,3,8,Potential Loyalists
13026,114,2,695.5976582400397,2,1,1,4,At Risk
13027,92,5,3275.70350480288,2,3,4,9,Potential Loyalists
13028,59,4,2538.9986129763342,3,2,3,8,Potential Loyalists
13029,162,2,941.7890063236684,1,1,1,3,Lost
13030,180,4,1708.2000545363087,1,2,2,5,At Risk
13031,98,5,3004.746330848967,2,3,4,9,Potential Loyalists
13032,415,1,807.9455355671207,1,1,1,3,Lost
13033,10,8,4545.422859051035,5,5,5,15,Champions
13034,30,6,3120.651197984558,4,4,4,12,Loyal Customers
13035,91,5,1563.8778421321329,2,3,2,7,Potential Loyalists
13036,2,2,716.3212391404045,5,1,1,7,Potential Loyalists
13037,46,8,3583.532291886046,3,5,5,13,Champions
13038,52,4,2183.3398442656303,3,2,3,8,Potential Loyalists
13039,12,6,3243.3233959505237,5,4,4,13,Champions
13040,35,7,4757.744350892516,4,4,5,13,Champions
13041,251,1,5.65323885199351,1,1,1,3,Lost
13042,52,7,3531.353848114132,3,4,4,11,Loyal Customers
13043,42,6,3233.722276569869,4,4,4,12,Loyal Customers
13044,29,5,3042.8442913730178,4,3,4,11,Loyal Customers
13045,92,8,3468.257276681972,2,5,4,11,Loyal Customers
13046,46,6,2554.1396996210874,3,4,3,10,Loyal Customers
13047,6,8,4991.840935750536,5,5,5,15,Champions
13048,5,5,2778.060075180872,5,3,4,12,Loyal Customers
13049,52,8,3462.885937016485,3,5,4,12,Loyal Customers
13050,31,6,4019.8665975371255,4,4,5,13,Champions
13051,39,2,1061.110618537302,4,1,1,6,At Risk
13052,31,11,5570.190715548392,4,5,5,14,Champions
13053,1,8,3670.1987168616647,5,5,5,15,Champions
13055,88,2,1378.0289765198042,2,1,1,4,At Risk
13056,25,7,3625.781956959817,4,4,5,13,Champions
13057,83,4,1563.51517821295,2,2,2,6,At Risk
13058,4,4,2788.225938931117,5,2,4,11,Loyal Customers
13059,2,3,1669.2933726437884,5,1,2,8,Potential Loyalists
13060,144,3,1410.9679122100956,1,1,1,3,Lost
13061,131,4,2438.788834287225,2,2,3,7,Potential Loyalists
13062,116,5,3190.736740175628,2,3,4,9,Potential Loyalists
13063,105,7,3663.674880790161,2,4,5,11,Loyal Customers
13064,247,4,3050.397038996159,1,2,4,7,Potential Loyalists
13065,14,4,1356.242925324566,5,2,1,8,Potential Loyalists
13066,47,9,4273.375852465733,3,5,5,13,Champions
13067,29,5,3318.5474540489245,4,3,4,11,Loyal Customers
13068,56,4,2512.7294343983267,3,2,3,8,Potential Loyalists
13069,126,1,387.5927607082298,2,1,1,4,At Risk
13070,95,5,1509.8952945213086,2,3,2,7,Potential Loyalists
13071,39,3,1639.2820442000257,4,1,2,7,Potential Loyalists
13072,245,3,1419.509307915628,1,1,2,4,At Risk
13073,38,8,4200.602984783173,4,5,5,14,Champions
13074,57,3,666.5702435281798,3,1,1,5,At Risk
13075,7,4,1742.046332752247,5,2,2,9,Potential Loyalists
13076,25,5,1212.9410436613014,4,3,1,8,Potential Loyalists
13077,89,3,1766.858279342087,2,1,2,5,At Risk
13079,4,9,3416.373706302172,5,5,4,14,Champions
13080,20,6,2643.886895316321,4,4,3,11,Loyal Customers
13081,28,6,3178.1388302901823,4,4,4,12,Loyal Customers
13082,36,11,6583.205285268998,4,5,5,14,Champions
13083,73,3,1849.09980050922,3,1,2,6,At Risk
13084,2,12,4923.022923597008,5,5,5,15,Champions
13085,62,5,2278.824113140525,3,3,3,9,Potential Loyalists
13086,109,2,921.0055387021544,2,1,1,4,At Risk
13087,45,7,4083.637370196149,3,4,5,12,Loyal Customers
13088,97,5,1343.4388125621156,2,3,1,6,At Risk
13089,20,7,3342.755857485973,4,4,4,12,Loyal Customers
13090,143,4,2566.035447190796,1,2,3,6,At Risk
13091,134,2,1622.7465375654374,1,1,2,4,At Risk
13092,67,6,1935.9093203956647,3,4,2,9,Potential Loyalists
13093,35,7,3192.822027222772,4,4,4,12,Loyal Customers
13094,67,7,3161.3543088978777,3,4,4,11,Loyal Customers
13095,71,6,2606.3354836177014,3,4,3,10,Loyal Customers
13096,45,3,1273.5610835249158,3,1,1,5,At Risk
13097,118,8,4146.921950216955,2,5,5,12,Loyal Customers
13098,43,11,5549.441340167297,4,5,5,14,Champions
13099,58,7,2463.3575170850368,3,4,3,10,Loyal Customers
13100,10,4,1064.6162802691683,5,2,1,8,Potential Loyalists
13101,246,3,1205.7003827806257,1,1,1,3,Lost
13102,82,5,2401.454024431941,2,3,3,8,Potential Loyalists
13103,126,4,1507.358655695886,2,2,2,6,At Risk
13104,89,4,2681.4147397350757,2,2,3,7,Potential Loyalists
13105,33,4,1418.496431823267,4,2,1,7,Potential Loyalists
13106,282,2,150.00246075975593,1,1,1,3,Lost
13107,269,2,1132.094152151063,1,1,1,3,Lost
13108,182,6,1831.738947926636,1,4,2,7,Potential Loyalists
13109,46,3,2090.557554428917,3,1,3,7,Potential Loyalists
13110,37,6,3464.28852527876,4,4,4,12,Loyal Customers
13111,4,9,4281.750610338919,5,5,5,15,Champions
13112,33,4,1635.952488624126,4,2,2,8,Potential Loyalists
13113,61,3,1719.219491685115,3,1,2,6,At Risk
13114,53,2,1069.7732233189272,3,1,1,5,At Risk
13115,11,6,1961.803928251796,5,4,2,11,Loyal Customers
13116,412,1,942.8165158119092,1,1,1,3,Lost
13117,1,6,3057.5665614185987,5,4,4,13,Champions
13118,251,4,2230.734992411546,1,2,3,6,At Risk
13119,98,5,1786.6735540550908,2,3,2,7,Potential Loyalists
13120,63,6,3979.6367381061655,3,4,5,12,Loyal Customers
13121,32,4,1741.1145016650162,4,2,2,8,Potential Loyalists
13122,156,4,1885.879184742928,1,2,2,5,At Risk
13123,4,5,3066.069349775546,5,3,4,12,Loyal Customers
13124,91,8,4399.794780858234,2,5,5,12,Loyal Customers
13125,68,6,2575.2246157363647,3,4,3,10,Loyal Customers
13126,83,5,2748.111447653768,2,3,4,9,Potential Loyalists
13127,50,5,2332.281463205847,3,3,3,9,Potential Loyalists
13128,251,2,958.3361607275792,1,1,1,3,Lost
13129,1,6,3237.7176364210063,5,4,4,13,Champions
13130,25,8,5286.195705800908,4,5,5,14,Champions
13131,12,5,2776.5092231252825,5,3,4,12,Loyal Customers
13132,85,3,1962.2733245961756,2,1,2,5,At Risk
13133,154,2,856.6629042825064,1,1,1,3,Lost
13134,46,9,3815.139333308436,3,5,5,13,Champions
13135,130,7,2670.3181039553574,2,4,3,9,Potential Loyalists
13136,11,6,3856.836360126084,5,4,5,14,Champions
13137,88,2,1725.311550121727,2,1,2,5,At Risk
13138,55,3,1484.445403308493,3,1,2,6,At Risk
13139,31,11,6639.947756491911,4,5,5,14,Champions
13140,50,4,1493.395598774467,3,2,2,7,Potential Loyalists
13141,11,6,3293.205441968751,5,4,4,13,Champions
13142,84,5,1938.100457490446,2,3,2,7,Potential Loyalists
13143,15,2,873.7003494224454,5,1,1,7,Potential Loyalists
13144,206,3,2313.2535461176103,1,1,3,5,At Risk
13145,79,7,3961.0355464768177,2,4,5,11,Loyal Customers
13146,96,6,3540.118732460547,2,4,4,10,Loyal Customers
13147,65,3,2043.6420805429043,3,1,2,6,At Risk
13148,16,8,3971.2340959389703,5,5,5,15,Champions
13149,54,8,3628.013755583702,3,5,5,13,Champions
13150,14,3,1312.1767569044378,5,1,1,7,Potential Loyalists
13151,101,3,1160.0952633788793,2,1,1,4,At Risk
13152,143,4,2635.402572989536,1,2,3,6,At Risk
13153,109,2,453.4111599699347,2,1,1,4,At Risk
13154,156,3,2417.014796965469,1,1,3,5,At Risk
13155,4,2,1027.353362847976,5,1,1,7,Potential Loyalists
13156,18,9,5731.308329964238,5,5,5,15,Champions
13157,39,2,1456.576983685483,4,1,2,7,Potential Loyalists
13158,120,8,5719.484830997057,2,5,5,12,Loyal Customers
13159,64,5,1388.4002297725715,3,3,1,7,Potential Loyalists
13160,5,6,2694.664496377789,5,4,3,12,Loyal Customers
13161,93,5,1076.9467012957878,2,3,1,6,At Risk
13162,160,4,2543.406708268627,1,2,3,6,At Risk
13163,6,8,3697.521356670327,5,5,5,15,Champions
13164,142,6,3420.780284041421,1,4,4,9,Potential Loyalists
13165,1,4,1258.538827961639,5,2,1,8,Potential Loyalists
13166,56,4,1128.071817978357,3,2,1,6,At Risk
13167,31,8,4452.062932901292,4,5,5,14,Champions
13168,28,5,3622.2654845974816,4,3,5,12,Loyal Customers
13169,348,3,2200.1236089345894,1,1,3,5,At Risk
13170,88,4,1223.3996066812006,2,2,1,5,At Risk
13171,158,6,2650.575309034392,1,4,3,8,Potential Loyalists
13172,45,3,1762.5933718937397,3,1,2,6,At Risk
13173,55,3,912.7253278053964,3,1,1,5,At Risk
13174,219,3,1330.9564437694562,1,1,1,3,Lost
13175,53,9,3166.500729911004,3,5,4,12,Loyal Customers
13176,38,3,2052.981424192979,4,1,2,7,Potential Loyalists
13177,116,8,3895.280236906395,2,5,5,12,Loyal Customers
13178,8,8,3834.497039557182,5,5,5,15,Champions
13179,182,8,3675.828398120928,1,5,5,11,Loyal Customers
13180,55,5,2806.346237830919,3,3,4,10,Loyal Customers
13181,111,4,1758.729900749914,2,2,2,6,At Risk
13182,84,2,941.205804432097,2,1,1,4,At Risk
13183,114,8,3575.9002063930798,2,5,5,12,Loyal Customers
13184,121,6,3398.142571007256,2,4,4,10,Loyal Customers
13186,2,11,5185.672265414783,5,5,5,15,Champions
13187,23,3,1862.7806707858967,4,1,2,7,Potential Loyalists
13188,189,2,610.4627827627087,1,1,1,3,Lost
13189,101,5,3023.212308263781,2,3,4,9,Potential Loyalists
13190,328,1,626.2640882219932,1,1,1,3,Lost
13191,76,7,4089.772129426096,3,4,5,12,Loyal Customers
13192,14,6,3327.0680755759554,5,4,4,13,Champions
13193,10,4,2215.7208846897583,5,2,3,10,Loyal Customers
13194,65,2,1027.138544615097,3,1,1,5,At Risk
13195,277,2,1205.3684013044465,1,1,1,3,Lost
13196,63,6,2878.1611552790605,3,4,4,11,Loyal Customers
13197,45,7,3485.8384688971423,3,4,4,11,Loyal Customers
13198,62,5,3047.602546811918,3,3,4,10,Loyal Customers
13199,3,6,2453.208855098036,5,4,3,12,Loyal Customers
13200,156,6,2599.422184893853,1,4,3,8,Potential Loyalists
13201,61,5,2551.355977772462,3,3,3,9,Potential Loyalists
13202,43,8,5364.029389410838,4,5,5,14,Champions
13203,44,4,447.76964382950194,3,2,1,6,At Risk
13204,114,6,2362.6797387908177,2,4,3,9,Potential Loyalists
13205,57,5,1628.6398320073738,3,3,2,8,Potential Loyalists
13206,54,7,3530.5812411633474,3,4,4,11,Loyal Customers
13207,4,6,4355.926278839756,5,4,5,14,Champions
13208,32,6,2735.6896801266385,4,4,3,11,Loyal Customers
13209,77,4,2367.743318870085,2,2,3,7,Potential Loyalists
13210,75,2,967.6606888650268,3,1,1,5,At Risk
13211,131,3,1442.3216756703218,2,1,2,5,At Risk
13212,7,2,703.0358275657126,5,1,1,7,Potential Loyalists
13213,4,9,3604.832728878159,5,5,5,15,Champions
13214,93,3,2020.16767656743,2,1,2,5,At Risk
13215,265,1,149.31101088908818,1,1,1,3,Lost
13216,50,6,3073.408882115917,3,4,4,11,Loyal Customers
13217,119,7,3459.1846004214303,2,4,4,10,Loyal Customers
13218,108,5,2741.42244565704,2,3,4,9,Potential Loyalists
13219,135,1,856.3996266374961,1,1,1,3,Lost
13220,107,4,2571.238783086016,2,2,3,7,Potential Loyalists
13221,169,3,1000.7892086332912,1,1,1,3,Lost
13222,36,5,2129.121176983115,4,3,3,10,Loyal Customers
13223,12,2,434.18393092559614,5,1,1,7,Potential Loyalists
13224,29,6,3156.39540626658,4,4,4,12,Loyal Customers
13225,29,4,818.0965642381777,4,2,1,7,Potential Loyalists
13226,15,4,2516.335730794772,5,2,3,10,Loyal Customers
13227,35,5,2544.195803317464,4,3,3,10,Loyal Customers
13228,35,3,1843.5448910130704,4,1,2,7,Potential Loyalists
13229,67,10,4026.319752036817,3,5,5,13,Champions
13230,23,6,3295.558207336795,4,4,4,12,Loyal Customers
13231,108,3,1102.2619057171123,2,1,1,4,At Risk
13232,88,6,3019.8087196853157,2,4,4,10,Loyal Customers
13233,75,5,2648.099792384609,3,3,3,9,Potential Loyalists
13234,4,6,2818.351157620479,5,4,4,13,Champions
13235,106,4,1822.3864897397843,2,2,2,6,At Risk
13236,25,4,2031.2634248649515,4,2,2,8,Potential Loyalists
13237,132,4,2641.0054381450677,2,2,3,7,Potential Loyalists
13238,16,7,3651.396717298936,5,4,5,14,Champions
13239,16,11,5187.8582278966405,5,5,5,15,Champions
13240,42,9,3731.474764542662,4,5,5,14,Champions
13241,23,10,4676.382952298893,4,5,5,14,Champions
13242,14,5,2811.5851011012483,5,3,4,12,Loyal Customers
13243,131,2,1017.9440898395608,2,1,1,4,At Risk
13244,66,5,3019.3472728647303,3,3,4,10,Loyal Customers
13245,43,7,4436.512245101303,4,4,5,13,Champions
13246,62,4,967.2469144389052,3,2,1,6,At Risk
13247,208,4,2528.1444240174355,1,2,3,6,At Risk
13248,3,7,3582.034796122497,5,4,5,14,Champions
13249,156,3,1820.4488346756632,1,1,2,4,At Risk
13250,158,6,2784.793426404617,1,4,4,9,Potential Loyalists
13251,60,6,2602.1202510047165,3,4,3,10,Loyal Customers
13252,89,6,3026.762675662783,2,4,4,10,Loyal Customers
13253,99,6,3188.975621816372,2,4,4,10,Loyal Customers
13254,53,4,2524.736299466039,3,2,3,8,Potential Loyalists
13255,71,7,2720.301204467485,3,4,3,10,Loyal Customers
13256,45,6,2781.20646968859,3,4,4,11,Loyal Customers
13257,75,6,2398.286996529392,3,4,3,10,Loyal Customers
13258,64,7,2701.1200732117386,3,4,3,10,Loyal Customers
13259,103,7,4290.8531909632775,2,4,5,11,Loyal Customers
13260,34,7,3787.587056701916,4,4,5,13,Champions
13261,156,6,4289.4718250796295,1,4,5,10,Loyal Customers
13262,7,7,3237.2983395835176,5,4,4,13,Champions
13263,23,7,4232.674192436067,4,4,5,13,Champions
13265,84,6,2115.194890025725,2,4,3,9,Potential Loyalists
13267,78,7,3973.484543278852,2,4,5,11,Loyal Customers
13268,19,6,2584.428317280788,5,4,3,12,Loyal Customers
13269,97,5,1960.67137247382,2,3,2,7,Potential Loyalists
13270,101,5,3564.224454111637,2,3,5,10,Loyal Customers
13271,167,2,801.0733078311647,1,1,1,3,Lost
13272,30,5,2870.1494161010523,4,3,4,11,Loyal Customers
13273,91,2,1341.2903096425443,2,1,1,4,At Risk
13274,91,7,2960.333142219152,2,4,4,10,Loyal Customers
13275,197,4,1774.4153496396602,1,2,2,5,At Risk
13276,5,5,1465.257650428833,5,3,2,10,Loyal Customers
13277,7,5,3155.531090530515,5,3,4,12,Loyal Customers
13278,122,6,2781.162935989944,2,4,4,10,Loyal Customers
13279,66,4,2299.143159029656,3,2,3,8,Potential Loyalists
13280,62,1,662.6642592140549,3,1,1,5,At Risk
13281,119,4,2584.918136965714,2,2,3,7,Potential Loyalists
13282,31,5,3411.031015188229,4,3,4,11,Loyal Customers
13283,71,4,1466.4561356629035,3,2,2,7,Potential Loyalists
13284,6,7,3104.680013299249,5,4,4,13,Champions
13285,70,4,1392.7616756873244,3,2,1,6,At Risk
13286,13,8,4966.2503853899525,5,5,5,15,Champions
13287,65,5,2706.217265355669,3,3,3,9,Potential Loyalists
13288,192,3,1030.7781904535257,1,1,1,3,Lost
13289,377,1,25.61032245759585,1,1,1,3,Lost
13290,230,4,2575.3199129976683,1,2,3,6,At Risk
13291,119,4,2227.429486081462,2,2,3,7,Potential Loyalists
13292,25,10,5930.218985718248,4,5,5,14,Champions
13293,11,4,2460.2090105871225,5,2,3,10,Loyal Customers
13294,12,6,3726.143556060181,5,4,5,14,Champions
13295,141,7,5357.369443007092,1,4,5,10,Loyal Customers
13296,297,2,534.9092715087213,1,1,1,3,Lost
13297,91,6,2854.228929833583,2,4,4,10,Loyal Customers
13298,84,4,1700.1945718521165,2,2,2,6,At Risk
13299,84,1,657.7117259413536,2,1,1,4,At Risk
13300,108,4,1674.5637384440197,2,2,2,6,At Risk
13301,97,6,3646.879213351144,2,4,5,11,Loyal Customers
13302,31,6,3407.691039960477,4,4,4,12,Loyal Customers
13303,25,6,4462.5157204804855,4,4,5,13,Champions
13304,131,5,3146.384747614772,2,3,4,9,Potential Loyalists
13305,130,1,505.0358463417192,2,1,1,4,At Risk
13306,44,8,4240.81947900643,3,5,5,13,Champions
13307,132,5,2196.58152666008,2,3,3,8,Potential Loyalists
13308,125,6,3533.9766596876907,2,4,4,10,Loyal Customers
13309,208,3,2440.948361335386,1,1,3,5,At Risk
13310,6,6,4157.076740994252,5,4,5,14,Champions
13311,110,6,4394.67087139137,2,4,5,11,Loyal Customers
13312,19,6,2722.7497097721925,5,4,3,12,Loyal Customers
13313,54,5,2385.7926259891246,3,3,3,9,Potential Loyalists
13314,38,3,1464.3709005964522,4,1,2,7,Potential Loyalists
13315,49,5,2394.6299198059305,3,3,3,9,Potential Loyalists
13316,213,3,716.3095593432229,1,1,1,3,Lost
13317,2,4,1262.4604645348766,5,2,1,8,Potential Loyalists
13318,37,5,2590.943581018092,4,3,3,10,Loyal Customers
13319,35,5,2189.307866220642,4,3,3,10,Loyal Customers
13320,2,5,3188.864341005231,5,3,4,12,Loyal Customers
13321,7,7,3475.848544238975,5,4,4,13,Champions
13322,116,5,2874.5607309484585,2,3,4,9,Potential Loyalists
13323,86,3,2206.50564249767,2,1,3,6,At Risk
13324,6,6,2380.93585732394,5,4,3,12,Loyal Customers
13325,38,11,6898.434419131632,4,5,5,14,Champions
13326,36,5,2214.5710343167502,4,3,3,10,Loyal Customers
13327,3,4,1305.4598679991236,5,2,1,8,Potential Loyalists
13328,86,4,2658.337606885497,2,2,3,7,Potential Loyalists
13329,1,5,1316.1140415452876,5,3,1,9,Potential Loyalists
13330,151,5,1850.605574952404,1,3,2,6,At Risk
13331,162,5,2935.5378941549925,1,3,4,8,Potential Loyalists
13332,189,10,5175.3282428310185,1,5,5,11,Loyal Customers
13333,64,6,3917.6280103160634,3,4,5,12,Loyal Customers
13334,145,4,2493.0406613252344,1,2,3,6,At Risk
13335,128,4,1345.3535189901152,2,2,1,5,At Risk
13336,108,2,715.4141167921259,2,1,1,4,At Risk
13337,25,5,2293.6038241761344,4,3,3,10,Loyal Customers
13338,103,4,1142.974247144539,2,2,1,5,At Risk
13339,106,6,1836.7102393577884,2,4,2,8,Potential Loyalists
13340,185,3,1670.7778951307132,1,1,2,4,At Risk
13341,30,9,4710.631283059288,4,5,5,14,Champions
13342,171,4,1850.3525787224971,1,2,2,5,At Risk
13343,28,8,5096.968589408674,4,5,5,14,Champions
13344,53,13,8058.228177435664,3,5,5,13,Champions
13345,24,4,1382.613112595131,4,2,1,7,Potential Loyalists
13346,23,8,4607.184388665707,4,5,5,14,Champions
13347,156,5,3148.898708785437,1,3,4,8,Potential Loyalists
13348,11,6,2690.2734671998,5,4,3,12,Loyal Customers
13349,107,4,1950.237636629948,2,2,2,6,At Risk
13350,41,8,2700.832332886237,4,5,3,12,Loyal Customers
13351,22,4,1104.9532939238195,4,2,1,7,Potential Loyalists
13352,65,4,2631.010187872466,3,2,3,8,Potential Loyalists
13353,361,2,670.2310930973779,1,1,1,3,Lost
